PRICE,TITLE,LOCATION,DETAILS,FEATURES,DESCRIPTIONS,IMAGE
750 TND,À louer étage de villa S2 à riadh landalous,"Riadh al Andalous, Ariana Ville","['100 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']",['Terrasse'],"JUST ON TIME IMMO met à votre disposition un étage de villa S2 au 2éme étage sans ascensseur à riadh landalous.
Il se compose comme suit :
un salon 
deux chambres à coucher
une salle de bain 
une cuisine avec terrasse 
gaz de ville 
compteur individuel 
pour plus d’information : 29667274 ou 29667914",
880 TND,Riadh el Andalous à louer s2 meublé,"Riadh al Andalous, Ariana Ville","['120 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Climatisation', 'Chauffage central']","Riadh el Andalous à louer s2 étage de villa se compose d un salon , 2 chambres à coucher kitchenette , salle d eau avec douche , chauffage central , climatiseur ,entrée commune . Possibilité de location pour  fonctionnaires ou étudiants. loyer : 880d 
 contactez Agence immobilière KCHAOU au 55 523 500   Référence du bien: Ref385a",
1 100 TND,Appartement S1 meublé,"Les Jardins d'El Menzah 2, Ariana Ville","['52 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Garage', 'Ascenseur', 'Meublé', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes']","Un appartement S1 situé dans un quartier résidentiel calme et recherché, à proximité immédiate des commodités et des principaux axes d’accès.

Il se compose d’une cuisine ouverte sur un salon moderne, entièrement équipée et bénéficiant d’une excellente luminosité grâce à une bonne orientation, d’un salon confortable, d’une chambre à coucher avec dressing intégré ainsi que d’une salle de douche fonctionnelle.

L’appartement est doté du chauffa...",https://www.mubawab-media.com/ad/8/320/933F/h/1%20-%20Copie_82149699.avif
3 500 TND,A louer appartement en S2 meublé à Ennasr 2,"Cité Ennasr 2, Ariana Ville","['180 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Meublé', 'Cheminée', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée']","L’agence immobilière Century 21 Karaouli vous propose à la location un appartement S2 meublé, situé à Ennasr 2.

* Superficie : 180 m²
* Résidence équipée de double ascenseur

Composition du bien :

-Un salon et salle à manger avec balcon

-Une cuisine entièrement équipée avec séchoir

-Une salle d’eau avec cabine de douche

-Une chambre à coucher avec dressings

-Une suite parentale avec dressings et balcon 


Prestations :

...",https://www.mubawab-media.com/ad/8/301/077F/h/619625750_122152417178954118_6753954178987534434_n_81943556.avif
1 200 TND,S1 en location,"Riadh al Andalous, Ariana Ville",['50 m²'],"['Terrasse', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Cet appartement S1 jamais habité, situé au rez-de-chaussée d’une résidence calme et bien entretenue.Il se compose d’un salon lumineux avec accès à une terrasse, d’une cuisine équipée et aménagée avec séchoir, d’une suite parentale confortable ainsi que d’une salle d’eau pour invités.L’appartement est équipé du chauffage central et de la climatisation en split system.Idéal pour un couple à la recherche de confort et de tranquillité",https://www.mubawab-media.com/ad/8/312/126F/h/gallery_82060263.avif
1 500 TND,S3 en location,"Riadh al Andalous, Ariana Ville",['110 m²'],"['Garage', 'Ascenseur', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Il s’agit d’un appartement S3 situé au deuxième étage d’une résidence récemment construite, avec ascenseur.À l’entrée, on trouve un salon lumineux, une cuisine équipée et aménagée avec séchoir, ainsi qu’une salle d’eau pour les invités.La partie nuit comprend trois chambres à coucher, dont deux avec dressing, se partageant une salle de bain avec baignoire.L’appartement est équipé du chauffage central et de la climatisation.Il dispose également d’...",https://www.mubawab-media.com/ad/8/308/350F/h/gallery_82017363.avif
À partir de316 100 TND,Résidence Floria - Cité el Ghazela,"Cité el Ghazela, Raoued","['Haut standing', 'En cours de construction', 'Livraison:\n\t\t\t\t\t\t\t\t\t\tfévrier 2026']","['Terrasse', 'Garage', 'Chauffage central', 'Four']",le projet immobilier résidence floria est un complexe immobilier à usage d'habitation composé d'appartements et duplex de moyen standing amélioré de type  s+2 et s+3 répartis sur 6 blocs de 6 étages,https://www.mubawab-media.com/ad/8/319/956F/h/1_82140090.avif
1 300 TND,A louer un appartement s3 au Manar 2,"Ariana, Ariana Ville","['130 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Jardin', 'Garage', 'Chauffage central', 'Cuisine équipée']","La Méditerranée Immobilière vous propose à la location un appartement S3 sis au 2ème et dernier étage, composé comme suit : une grande salle avec salle à manger ouvrant sur un balcon, une cuisine moderne équipée de plaque et four électriques avec un grand placard, une salle d’eau, une salle de bain, ainsi que trois chambres à coucher, dont une avec un placard de 3 m et une autre avec un placard de 2 m. 
L’appartement est équipé du chauffage cent...",https://www.mubawab-media.com/ad/8/319/909F/h/1_82139831.avif
1 600 TND,A louer un appartement s3 Ennassr 1,"Cité Ennasr 1, Ariana Ville","['180 m²', '3 Pièces', '3 Chambres', '2 Salles de bains']","['Terrasse', 'Chambre rangement', 'Meublé', 'Animaux domestiques autorisés']","La Méditerranée Immobilière jardin d'el menzah 2 vous propose à la location un appartement s3 situé dans une résidence calme et sécurisé au 2éme étage à ennaser 1. Cet appartement se compose d'un salon spacieux avec un jardin, trois chambres lumineuses , d'une salle de bain et une salle d'eau , chauffage centrale . La cuisine est bien équipée , des dressings sont intégrés , et une place parking avec abri",https://www.mubawab-media.com/ad/8/319/393F/h/1000012386_82135287.avif
350 EUR,Rez de chausse de maison a louer,"Nouvelle Ariana, Ariana Ville","['105 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Réfrigérateur', 'Animaux domestiques autorisés']","Rez de chaussé de maison non meublé certe mais tres spacieux a Ariana.
Situé près de l’univeristé Esprit.
Le bien est localisé près de nombreux commerce (café, magasin alimentaire,...).
Accessible en voiture.
Cuisine recemment refaite.
Grand exterieur ideal pour barbecue, jeux pour enfant, ttable a manger, etendre le linge,...
Il est composé de 2 chambres, d’un salon, d’une salle de bain/toilette, d’une cuisine et d’unl’exterieur.
Voisinna...",https://www.mubawab-media.com/ad/8/317/424F/h/WhatsApp%20Image%202026-03-21%20at%2018.13.19%20%286%29_82134974.avif
800 TND,REZ DE JARDIN A ENNASER 2 à 3min de california gym,"Cité Ennasr 2, Ariana Ville","['60 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Concierge', 'Meublé', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet']","je loue un Rez-de-jardin à ennaser 2 NON meublé, à 3min de california gym et à 3min du lycée ennaser 2, dans une villa sécurisé et quatier calme résidentiel, chauffage central et climatiseur, prix légèrement négociable
Pour toutes autres informations, veuillez me contacter au numéro indiqué",https://www.mubawab-media.com/ad/7/922/486F/h/IMG-20250710-WA0010_80641752.avif
2 000 TND,À louer appartement S2 meublé à Ennasr,"Cité Ennasr 2, Ariana Ville","['110 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Ascenseur', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","À louer: Un appartement richement meublé à Ennasr 2 
Typologie: S2
Vue dégagée 
Standing: Haut standing 
Cuisine: bien équipée 
Salle d'eau pour les invités 
Salle de bain 
Place parking  contacter le 23533000- 55659900",https://www.mubawab-media.com/ad/8/318/500F/h/1_82126081.avif
1 000 TND,A louer un appartement s1à cite el Fawez,"Les Jardins d'El Menzah 2, Ariana Ville","['90 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","La Méditerranée Immobilière Jardin d'el Menzah 2 vous propose à la location une belle pièce de type s1 située au 6eme étage avec  assenceur . L'appartement se compose d'une chambre à coucher , d'une cuisine aménagée , ainsi que d'une salle de bain. Idéal pour une personne seule ou un couple à la recherche de confort et de tranquillité",https://www.mubawab-media.com/ad/8/297/995F/h/487240998_1221352663324771_4737547503468597281_n_81909776.avif
Prix à consulter,ENNASR 2; à LOUER agréable appt s2 haut stg,"Cité Ennasr 2, Ariana Ville","['100 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Meublé', 'Entre-seul', 'Antenne parabolique', 'Chauffage central', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Internet']","ENNASR 2 ; à Louer spacieux Appartement S2 haut standing dans une résidence bien située composé de :
un salon salle à manger avec balcon
1 suite parents avec sde
1 chambre à coucher
SDB
une cuisine équipée avec séchoir
chauffage central
climatisation
place de parking
Contactez agence building négoce : Mme Sophie : 54327171",https://www.mubawab-media.com/ad/8/318/143F/h/IMG_1958_82122290.avif
600 TND,Super studio meubler S1,"Ariana, Ariana Ville","['65 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Four']","Super studio meubler S1 spacieux équipé une opportunité à ne pas raté 
5 mn à pied du pole technologique Ghazela 
Transport accessible et disponible 
Zéro paiement eau et électricité 
salon équipé par TV récepteur ( voir photo)
Séchoir 
Chauffe – bain  neuf 
Climatiseur inclus 12000Btu
Cuisine équipé par gaz à four frigo et électro ménager 
vitrage et fenêtre on aluminium
Accès indépendante 
Pour un jeune couple ou étudiante c'est l'id...",https://www.mubawab-media.com/ad/8/318/119F/h/1_82122110.avif
1 550 TND,"S3 avec garage à Ennasr 2, proche René Descartes","Cité Ennasr 2, Ariana Ville","['100 m²', '4 Pièces', '3 Chambres', '1 Salle de bain']","['Garage', 'Ascenseur', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Appartement S3 à louer à Ennasr 2, situé au 2ᵉ étage sans ascenseur, au sein d’une résidence calme et sécurisée, à proximité 

du lycée René Descartes. Il se compose d’un spacieux salon lumineux ouvrant sur un balcon, d’une cuisine entièrement 

équipée  ainsi que d’une salle d’eau pour les invités.

 La partie nuit, légèrement surélevée et bien distincte, comprend trois chambres à coucher dont une avec dressing, desservies par une salle de...",https://www.mubawab-media.com/ad/8/296/232F/h/IMG_0491_82030792.avif
1 300 TND,A louer S1 jamais habite avec parking à Ennasr 2,"Cité Ennasr 2, Ariana Ville","['73 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Climatisation', 'Chauffage central']","La Maison de l’Immobilier vous propose à la location un S1 jamais habité, situé au 2ᵉ étage d’une résidence de haut standing à Ennasr 2, à proximité du Lycée René Descartes.
L’appartement se compose d’un salon lumineux grâce à sa baie vitrée offrant une excellente luminosité naturelle.
Il comprend également une cuisine aménagée et équipée d’une plaque de cuisson, d’une hotte et d’un four, une chambre à coucher ainsi qu’une salle de bain.
Une p...",https://www.mubawab-media.com/ad/8/311/539F/h/thumb_741046_property_large_82051406.avif
850 TND,Ennasr à louer s1,"Cité Ennasr 1, Ariana Ville","['90 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","à louer, un grand s1, au 3 ième étage dans une résidence gardée jour et nuit, avec ascenseur à ENNASR 2
salon avec balcon et climatiseur
 cuisine avec séchoir
 Sale d’eau avec baignoire
chauffage central
climatiseur
Frais du syndic 45 dt
Contactez Agence Immobilière KCHAOU au 55 523 500   Référence du bien: Ref240a",https://www.mubawab-media.com/ad/8/309/896F/h/1000091430_82033664.avif
Prix à consulter,Ennasr 2 à Louer spacieux appt S3,"Cité Ennasr 2, Ariana Ville","['160 m²', '5 Pièces', '3 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","ennassr 2 ; à louer joli appartement dans une résidence très bien située
composé de :
un salon avec balcon
3 chambres à coucher
une cuisine équipée
sdb
sde
chauffage central
climatisation
parking
contactez agence building négoce : 50151839",https://www.mubawab-media.com/ad/8/317/511F/h/1_82115834.avif
1 230 TND,A louer s1 meuble a jdm2,"Les Jardins d'El Menzah 2, Ariana Ville","['54 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Jardin', 'Terrasse', 'Vue sur les montagnes', 'Chambre rangement', 'Meublé', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Machine à laver']","La méditerrané immobilière jardin d’El menzah vous propose à la location un appartement lumineux et entièrement meublé , cet appartement est situé dans une résidence calme et sécurisée à jardin del manzah 2 , il se compose d'un salon confortable s‘ouvre sur un balcon offrant une belle vue dégagée , une cuisine équipée , une chambre à coucher avec rangement et une salle de bain . L‘appartement est munit d‘un chauffage central et climatisation",https://www.mubawab-media.com/ad/8/225/320F/h/IMG_20240701_132712_81126960.avif
880 TND,Studio meublé,"Riadh al Andalous, Ariana Ville","['48 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Concierge', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","Studio meublé à louer dans les hauteurs de riadh el andalous, comprenant une chambre équipée de deux lits et d'un dressing, un petit salon avec espace ouvert intégrant une kitchenette entièrement équipée, une salle d'eau avec douche, ainsi qu'un accès direct à un jardin privatif.

Pour une location à l'année : 850d par mois.
Pour une courte période de moins de 3 mois : 990d le mois.
Pour une durée de moins d'un mois : 450d la semaine",https://www.mubawab-media.com/ad/8/316/481F/h/0_82105104.avif
800 TND,À louer un S2 au RDC d’une villa Ennasr,"Cité Ennasr 2, Ariana Ville","['60 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Meublé', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Animaux domestiques autorisés']","Méditerranée Immobilière vous propose à la location un S2 au rez-de-chaussée d’une villa à cité Ennasr 2, spacieux et bien agencé, composé d’un salon lumineux, deux chambres, une cuisine fonctionnelle et une salle de bain. Situé dans un quartier calme et proche de toutes les commodités, il offre un cadre de vie agréable",https://www.mubawab-media.com/ad/8/316/413F/h/0_82104435.avif
1 350 TND,À louer un appartement s2 à cité Ennasr,"Cité Ennasr 2, Ariana Ville","['90 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Façade extérieure', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","L’agence Méditerranée Immobilière propose à la location un appartement S2 d’environ 85 m², composé d’un salon lumineux, 2 chambres, cuisine, salle de bain, salle d’eau et balcon, situé dans un quartier calme et proche de toutes commodités",https://www.mubawab-media.com/ad/8/316/422F/h/gallery_82104535.avif
1 200 TND,Etage de villa en location,"El Menzah 8, Ariana Ville","['90 m²', '1 Pièce', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Façade extérieure', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée']","C’est un étage de villa de type S2 situé au premier étage, avec une entrée indépendanteDès l’entrée, vous découvrirez un salon spacieux.La cuisine, entièrement équipée et fonctionnelle, donne également accès à une séchoire.L’espace nuit comprend deux chambres à coucher avec placards intégrés, dont une avec balcon, ainsi qu’une salle de bain.L’étage est également doté d’un chauffage central",https://www.mubawab-media.com/ad/8/316/382F/h/e526742f-2835-4d5e-b487-9df89d1bd229_82104184.avif
1 500 TND,Un appartement en s3 à louer riadh andalous,"Riadh al Andalous, Ariana Ville","['162 m²', '4 Pièces', '3 Chambres', '1 Salle de bain']","['Jardin', 'Garage', 'Chauffage central', 'Cuisine équipée']","Cet appartement occupe le premier étage d’une résidence sécurisée au cœur de Riadh Andalous, à proximité des commerces et des commodités. L’entrée donne sur une pièce de vie lumineuse ouvrant sur une terrasse. La cuisine est entièrement équipée avec une plaque de cuisson, une hotte et un four encastré. Elle est complétée par un séchoir. Une salle d'eau est disponible pour les invités. La partie nuit réserve trois chambres, dont une suite. La suit...",https://www.mubawab-media.com/ad/8/303/529F/h/WhatsApp%20Image%202026-02-13%20at%2012.43.53_81976857.avif
1 200 TND,Un appartement en s2 à louer riadh andalous,"Riadh al Andalous, Ariana Ville","['150 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Garage', 'Climatisation', 'Chauffage central', 'Sécurité']","Cet appartement S2 occupe le quatrième étage d’une résidence sécurisée avec ascenseur, située à Riadh Andalous, à proximité de toutes les commodités.

La pièce de vie est lumineuse grâce à son ouverture sur un balcon. La cuisine est aménagée et équipée de rangements, offrant ainsi plus de fonctionnalité. Un séchoir est également disponible pour davantage de praticité.

La partie nuit comprend deux chambres à coucher, dont une avec balcon. Une...",https://www.mubawab-media.com/ad/8/315/912F/h/IMG_20260312_105932_82099313.avif
1 200 TND,Location menzah6 rez de chaussée villa s2 jardin,"El Menzah 6, Ariana Ville","['90 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Meublé', 'Chauffage central', 'Réfrigérateur', 'Four', 'Machine à laver']","ennasr homing met en location un rez de chaussée d'une villa s2 a menzah6 
quartier calme  
il se  presente ainsi 
jardin 
entrée salon
salle de bain 
deux chambres 
cuisine équipée entre le salon et les chambres pas de fenetres juste une hotte aspirante pour dégager la fumé et les odeurs 
pas de place parking",https://www.mubawab-media.com/ad/8/303/756F/h/gallery_81971267.avif
1 150 TND,S1 en location,"Cité Ennasr 2, Ariana Ville","['52 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Climatisation', 'Chauffage central']","Cet appartement est situé au mezzaine  d’une résidence sécurisée et bien entretenue. Il se trouve au cœur d’Ennasr 2, à proximité immédiate de toutes les commodités.L’entrée s’ouvre sur une pièce de vie lumineuse grâce à ses ouvertures. La kitchennette est aménagée avec de nombreux rangements pour plus de fonctionnalité, et équipée.La partie nuit comprend une chambre à coucher. Une salle d'eau vient compléter l’ensemble.L’appartement est doté d’u...",https://www.mubawab-media.com/ad/8/310/490F/h/gallery_82039685.avif
1 600 TND,S2 en location,"Cité Ennasr 2, Ariana Ville","['100 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Ascenseur', 'Chauffage central']","Cet étage de villa meublé est situé au premier niveau d’une villa, au cœur du quartier prisé de Ennasr 2, à proximité immédiate de toutes les commodités.L’entrée s’ouvre sur une pièce de vie lumineuse, bénéficiant d’ouvertures généreuses offrant une belle luminosité naturelle. La cuisine indépendante, aménagée et fonctionnelle, dispose de nombreux rangements. Elle est équipée d’une hotte, d’une plaque de cuisson, d’un four, d’un réfrigérateur ain...",https://www.mubawab-media.com/ad/8/284/181F/h/thumb_1236887_property_large_81761491.avif
1 600 TND,Appartement s3 à louer à riadh landalous,"Riadh al Andalous, Ariana Ville","['133 m²', '3 Pièces', '3 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Chauffage central', 'Cuisine équipée']","JUST ON TIME IMMO met à votre disposition pour la location un appartement S3 à riadh landalous.
L’appartement se compose comme suit :
un salon avec balcon
une terrasse
3 chambres 
une cuisine 
un séchoir
SDB
L’appartement est équipé par un chauffage central climatisation split et des dressings
Loyer à usage bureautique 1700dt 
à usage d’habitation 1600dt 
Une place parking sous sol 
Pour plus d’information: 29667274 ou 29667106",https://www.mubawab-media.com/ad/8/313/734F/h/1000043856_82093564.avif
550 TND,A louer s0 vide a ennasr,"Cité Ennasr 1, Ariana Ville","['40 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']",[],"Ennasr 2 , à louer appartement S0 vide  bien situé au 4ème étage avec double Ascenseur composé de:
Un salon avec balcon
Kitchenette
Sde
Chauffage central
 1 climatiseur
 Loyer : 550 dinars/mois  50 d syndic 
Contactez Agence Immobilière KCHAOU au 53 53 67 12",https://www.mubawab-media.com/ad/8/306/493F/h/IMG_20260219_125935_81998489.avif
Prix à consulter,Riadh el andalous à louer joli appt s3,"Riadh al Andalous, Ariana Ville","['150 m²', '5 Pièces', '3 Chambres', '2 Salles de bains']","['Terrasse', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Riadh El Andalous ; à Louer agréable Appartement dans une résidence bien située composé de :
un salon avec balcon
3 Chambres à coucher 
cuisine équipée avec séchoir
sdb
 Sde
chauffage central
climatisation",
Prix à consulter,Ennasr 2 à Louer spacieux appt S2,"Cité Ennasr 2, Ariana Ville","['120 m²', '4 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","ennassr 2 ; à louer joli appartement dans une résidence de 3 appartements très bien située
composé de :
un salon avec balcon
2 chambres à coucher
une cuisine équipée
sdb
sde
chauffage central
climatisation
parking
contactez agence building négoce : 50151839",
1 550 TND,Location jardins menzah2 s3 jamais habité,"Les Jardins d'El Menzah 2, Ariana Ville","['150 m²', '4 Pièces', '3 Chambres', '3 Salles de bains']","['Terrasse', 'Garage', 'Concierge', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","ennasr homing met en location un s3 haut standing jamais habité  sans ascenseur
il se présente ainsi
grand salon en marbre avec balcon 
cuisine équipée qui fait le coin du salon 
salle d'eau invité 
partie nuit 
suite parentale 
deux chambres avec dressing 
salle de bain commune 
place parking abri
commission de l'agence un mois de loyer",
1 450 TND,Location jardins menzah2 s2 haut standing,"Les Jardins d'El Menzah 2, Ariana Ville","['100 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Garage', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","ennasr homing met en location un s2 haut standing jamais habité sans ascenseur
il se présente ainsi 
salon en marbre 
cuisine équipée qui fait le coin du salon
salle d'eau invités 
deux chambres avec dressing 
salle de bain comune 
place parking abri 
commission de l'agence un mois de loyer",https://www.mubawab-media.com/ad/8/314/181F/h/IMG_5430_82081512.avif
800 TND,"A louer H2 ariana 
rond point l’escale","Ariana, Ariana Ville","['2 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Four']","A louer H2 rond point l escale ariana 
2eme etage",https://www.mubawab-media.com/ad/8/274/547F/h/gallery_81656689.avif
1 100 TND,S3 en location,"Nouvelle Ariana, Ariana Ville",['134 m²'],"['Jardin', 'Terrasse', 'Garage', 'Chambre rangement', 'Entre-seul', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée']","Cet appartement rénové en S3 est situé au deuxième étage d'une résidence sécurisée et gardée avec un concierge à L'Ariana Ville, offrant un cadre de vie paisible et sécurisé. L'entrée se fait par un hall spacieux équipé de placards, menant à un double salon lumineux agrémenté d'un balcon, idéal pour profiter de la vue et de l'air frais. La cuisine est bien agencée et équipée d'une hotte aspirante, d'une plaque de cuisson et d'un four électrique...",https://www.mubawab-media.com/ad/8/030/787F/h/thumb_943544_property_large_79166411.avif
5 000 TND,A louer Villa à usage bureautique à El Menzah 6,"El Menzah 6, Ariana Ville","['615 m²', '1 Pièce', '3 Chambres', '2 Salles de bains']","['Ascenseur', 'Concierge', 'Climatisation', 'Chauffage central']","Zephyr Immo vous propose à la location une villa à usage bureautique située dans un quartier résidentiel calme à El Menzah 6, édifiée sur un terrain de 615 m² avec environ 450 m² couverts répartis sur trois niveaux. Elle offre au rez-de-chaussée de spacieux espaces de réception et de travail, à l’étage trois pièces idéales pour bureaux ainsi qu’une salle de bain, et au sous-sol un grand espace de stockage avec buanderie. À l’extérieur, la proprié...",https://www.mubawab-media.com/ad/8/312/724F/h/7845887c-0868-4a70-a813-1917d2bfd537_0addada9-9e3f-45f4-8f3d-e89e6c4361b9_82066562.avif
À partir de369 000 TND,Résidence Omrane 16- Élégance à Riadh El Ghazela,"Cité el Ghazela, Raoued","['Haut standing', 'En cours de construction', 'Livraison:\n\t\t\t\t\t\t\t\t\t\tjanvier 2026']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","nichée au cœur du lotissement prisé de riadh el ghazela, la résidence omrane 16 se distingue par son architecture contemporaine et son emplacement stratégique. ce projet résidentiel de standing se compose",https://www.mubawab-media.com/ad/8/225/325F/h/IMG_20250927_115625_81126988.avif
1 400 TND,À louer un appartement s3 à Riadh Andalous,"Riadh al Andalous, Ariana Ville","['90 m²', '4 Pièces', '3 Chambres', '1 Salle de bain']","['Jardin', 'Chambre rangement', 'Entre-seul', 'Chauffage central', 'Internet']","La Méditerranée Immobilière vous propose à la location un magnifique appartement S3 situé à Riadh Andalous, dans un quartier calme et recherché. Ce bien se compose d’un salon spacieux et lumineux, d’une cuisine moderne entièrement équipée, de trois chambres à coucher avec dressing, d’une salle d’eau ainsi que d’une salle de bain. L’appartement offre un cadre de vie confortable et fonctionnel, idéal pour une famille. Pour plus d’informations ou po...",https://www.mubawab-media.com/ad/8/270/068F/h/3e747cc2-a6aa-44ad-9f84-36b477ae0821_81609367.avif
1 500 TND,Location ennasr2 s2 haut standing,"Cité Ennasr 2, Ariana Ville","['112 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Chauffage central']","ennasr homing met en location  un joli s2 a ennasr2 
il se présente ainsi
salon en ceramique qui donne sur un gran balcon 
cuisine équipée avec séchoir
salle d'eau invités
deus chambres à coucher 
salle de bain 
place parking sous sol 
climatisation 
chauffage central",https://www.mubawab-media.com/ad/8/309/771F/h/thumb_1287767_property_large_82042574.avif
750 TND,A louer S1 avec Jardin à Ennasr 1,"Cité Ennasr 1, Ariana Ville","['65 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Jardin', 'Meublé']","Ce rez-de-jardin en S1, faisant partie d’une villa située dans un quartier résidentiel, calme et apprécié. Ce logement bénéficie d’un jardin privatif offrant un espace extérieur verdoyant agréable et parfaitement exploitable.
Le rez-de-jardin se compose d’un salon lumineux ouvert sur le jardin, d’une kitchenette pratique, d’une chambre à coucher confortable agencée par un placard ainsi qu’une salle de douche.
L’un de ses principaux atouts est l...",https://www.mubawab-media.com/ad/8/291/115F/h/WhatsApp%20Image%202026-01-24%20at%2009.12.23%20%281%29_81834155.avif
850 TND,A louer s2 etage de villa a ennasr,"Cité Ennasr 1, Ariana Ville","['130 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Meublé', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV']","a louer s2 au 1er  etage dune  villa a ennasr a 300m de rene Descartes  , il est composé 
un salon 
2 chambres avec balcon et dressing 
sdb 
Cuisine avec sechoir 
Chauffage central 
Climatiseur
Loyer 850d 
Pour plus d’informations veuillez nous contacter au 53536712",https://www.mubawab-media.com/ad/8/158/910F/h/IMG_0485_80840370.avif
1 100 TND,S1 RDJ meublée ennaser,"Cité Ennasr 2, Ariana Ville","['50 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Concierge', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","a louer un appartement s1 RDJ  avec jardin bien meublé a cite ennaser 2.se composé d un salon kitchenette salle d eau douche et chambres a coucher .
prix 1100dt/mois ycompris syndic
pour plus dinfo contacter agence style immobilière",https://www.mubawab-media.com/ad/8/308/952F/h/hous05%20%281%29_82024132.avif
