PRICE,TITLE,LOCATION,DETAILS,FEATURES,DESCRIPTIONS,IMAGE
580 000 TND,Villa individuelle en vente,"Bouzayen, Sfax Ville",['661 m²'],"['Jardin', 'Concierge']",Cette villa S4 est situé dans un quartier chic à Bouzayen km 4.5.L’entrée dépend d’une pièce de vie volumineuse qui peut aménager un salon.Un séjour et un point d’eau pour invité complète la partie jour.Une cuisine généreuse peut aménager une salle à manger équipé par une plaque et un four.Le compartiment nuit se compose de trois chambres à coucher dont deux chambres peuvent aménager un dressing qui se partagent une salle de bain commune.Un garag...,https://www.mubawab-media.com/ad/8/264/906F/h/thumb_1087627_property_xlarge_81551409.avif
695 000 TND,Borj à vendre à route el Ain km 6.5,"Route El Ain, Sfax Ville","['1769 m²', '3 Pièces', '3 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage']","Borj à vendre à route el Ain km 6.5 zanka kahla
500m goudronnée 
surface terrain 1796m²
surface batie 400m²
lotissement approuvé
façade de 45 sur voies de 10m
3 chambreshallskifasalongaragemajel
titre arabe",https://www.mubawab-media.com/ad/8/264/873F/h/thumb_781769_property_xlarge_81551179.avif
210 000 TND,À vendre appartement 1er à route el ain km 2.5,"Route El Ain, Sfax Ville","['170 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Garage']","à vendre appartement 1er étage s3 situé à route el ain km 2.5,zanket hsairi
200m de la route principale
surface :170m²
S3 dont une suite parentale avec ( salle de bain)
 Deux chambres dont une avec des éléments de rangement
Cuisine spacieuse et bien équipée avec séchoir 
salon spacieux avec vue panoramique
Hall peut servir à une salle à manger
salle d'eau
 dans un quartier résidentiel calme",https://www.mubawab-media.com/ad/8/264/581F/h/thumb_1151883_property_xlarge_81548326.avif
650 000 TND,Villa à vendre à route saltnia km 6 قصاص بوعلي,"Route Saltnia, Sfax Ville","['1250 m²', '2 Pièces', '5 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage']","villa à vendre à route saltnia km 6 قصاص بوعلي
Titre arabe
50m de la route principale
Surface terrain 1250m²
Surface bâtie: 450m²
se compose: hall d'entrée- salon-séjour-salle à manger-cuisine-garage avec kitchinette-salle de bain  studio 
à l'étage suite parentale (dressing, bureau, salle de bain) salle de douche2 chambres à coucher
façade 35m sur voie 14m",https://www.mubawab-media.com/ad/8/263/737F/h/thumb_1159779_property_xlarge_81536766.avif
710 000 TND,Deux villas 829 m² R4 à route teniour km1.5,"Route Teniour, Sfax Ville","['829 m²', '1 Pièce', '3 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Sécurité', 'Four']","Deux villas à vendre R4, Titre foncier 829m²
Route teniour km 1.5 directement sur la route principale Un autre façade (قصاص شعبان)
Deux entrée indépendante RDC et 1er: 3 chambres à coucher, suite parentale(dressing salle de bain), doubles salon, cuisine, séjour, salle à manger, salle de bain ,Staff ,marbre ,2 jardin séparer garage ,Emplacement stratégique ,Proche de toutes commodités
Prix: 710000 DT",https://www.mubawab-media.com/ad/8/262/688F/h/thumb_1204830_property_xlarge_81525459.avif
275 000 TND,Maison à route el Ain km7.5,"Route El Ain, Sfax Ville","['711 m²', '1 Pièce', '3 Chambres', '1 Salle de bain']","['Garage', 'Chauffage central', 'Sécurité', 'Four', 'Machine à laver', 'Micro-ondes']","Maison à route el Ain km7.5, 50m à droite de la route principale.
711m², façade 9obliya 24m à Markez Aloulou.
Zone R2 aménager.
Titre Arabe
Idéal pour jardin d'enfant ou habitation, à 100m de l'école primaire Markez Aloulou",https://www.mubawab-media.com/ad/8/261/258F/h/gallery_81504930.avif
320 000 TND,S2 en vente,"Route gremda, Sfax Ville",['123 m²'],"['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Façade extérieure', 'Climatisation', 'Chauffage central', 'Porte blindée', 'Cuisine équipée']","Cet appartement S2 directe promoteur est situé dans une résidence sécurisée à Gremda.L’entrée dépend d’une pièce de vie lumineux grâce a ses baies vitrées qui s’ouvre sur un balcon.Le compartiment nuit se compose de deux chambres à coucher dont une chambre avec un dressing qui se partagent une salle de bain commune.Un point d’eau pour invité est disponible.La cuisine est équipée par les éléments de rangement, une plaque, une hotte aspirante et un...",https://www.mubawab-media.com/ad/8/255/397F/h/gallery_81440682.avif
345 000 TND,S4 en vente,"Route gremda, Sfax Ville",['220 m²'],"['Terrasse', 'Garage', 'Chauffage central', 'Sécurité', 'Four']",Cet appartement S4 est situé dans une résidence sécurisée et calme à route Gremda Km7.A l’entrée on trouve une pièce de vie généreuse qui peut aménager un double salon et baignée de lumière grâce à ses baies vitrées.Un séjour et un point d’eau pour invité complète la partie jour.Le compartiment nuit se compose d’une suite parentale avec sa propre salle de bain.Deux autres suites chacune avec son propre dressing et salle de douche.La cuisine est é...,https://www.mubawab-media.com/ad/8/251/690F/h/1f68aac7-1313-4101-8cea-1efd8cd26178_81402606.avif
Prix à consulter,"2 maisons  
1 studio à vendre à Hay El Bahri 
3","Cité El Bahri, Sfax Ouest","['120 m²', '7 Pièces', '5 Chambres', '3 Salles de bains']","['Garage', 'Ascenseur', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Four', 'Micro-ondes']","Deux maisons  un studio à vendre à Hay El Bahri 3.

Vous pouvez soit les acheter pour y habiter,
soit les mettre en location et générer un revenu mensuel (potentiel de plus de 1000 DT / mois).

Le quartier est calme, sécurisé et proche d’une école primaire",https://www.mubawab-media.com/ad/8/249/878F/h/1000007681_81384255.avif
Prix à consulter,Appartement S3 à vendre,"Route de Tunis, Sfax Ville","['190 m²', '5 Pièces', '1 Chambre', '2 Salles de bains']","['Terrasse', 'Entre-seul']","À vendre, un appartement haut standing situé dans un immeuble récent (construction 2022), sur la route de Tunis km 1,5 – emplacement recherché, proche de toutes commodités.
Caractéristiques de l’appartement :
• Superficie : [à préciser si vous la connaissez]
• Type : S3
• Deux chambres à coucher
• Une suite parentale avec salle de bain privative
• Cuisine moderne équipée avec une petite chambre de rangement attenante
• Salon spacieux et lumineux
...",https://www.mubawab-media.com/ad/8/245/685F/h/gallery_81342248.avif
555 000 TND,S3 en vente,"Route gremda, Sfax Ville",['239 m²'],"['Terrasse', 'Sécurité']","Cet appartement S4 directe promoteur, est situé dans une résidence sécurisée à Gremda.L’entrée dépend d’une pièce de vie généreuse qui peut aménager double salon et lumineuse grâce à son ouverture sur un terrasse de superficie 66m².Le compartiment nuit se compose d’une suite parentale avec son propre dressing et une salle de douche qui s'ouvre sur la terrasse.Deux chambres à coucher dont chaque chambre avec son propre dressing et s’ouvre sur un b...",https://www.mubawab-media.com/ad/8/244/967F/h/gallery_81334430.avif
Prix à consulter,"Vente d'un bel appartement à Route Teniour. 
5 belles chambr...","Route Teniour, Sfax Ville","['181 m²', '5 Chambres', '2 Salles de bains']","['Garage', 'Ascenseur', 'Concierge', 'Sécurité', 'Cuisine équipée']","Faites une belle affaire en achetant cet appartement. 5 chambres, 2 salles de bains, superficie 181 m². 4ème étage. Moins de 20 ans. Revêtement: Marbre.

Venez découvrir cet appartement à vendre à Route Teniour. Climatisation. Ascenseur dans la résidence.

Soyez le premier à visiter cet appartement en vente. Micro-ondes. Chauffage central. Cuisine entièrement équipée",https://www.mubawab-media.com/ad/8/243/560F/h/WhatsApp%20Image%202025-10-29%20at%2015.42.45%20%281%29_81318048.avif
Prix à consulter,Vente maison à Sfax Sud. 2 pièces confortables. Terrasse,"Sfax Sud, Sfax Sud","['75 m²', '2 Pièces', '4 Chambres', '2 Salles de bains']","['Jardin', 'Antenne parabolique', 'Climatisation']","Faites une belle affaire avec cette maison à la vente. 4 chambres, 2 salles de bains, 75 m². 2 pièces. Moins de 50 ans. Type de sol: Carrelage.

Venez découvrir cette maison à vendre à Sfax Sud, Sfax Sud. Superbe terrasse",https://www.mubawab-media.com/ad/8/240/087F/h/photo_0_81283518.avif
215 000 TND,S2 en vente,"Route gremda, Sfax Ville",['120 m²'],"['Jardin', 'Antenne parabolique']",Cet appartement S2 est situé dans une résidence sécurisée à Gremda km2.5.L’entrée dépend d’une pièce de vie généreuse qui peut aménager un salon et une salle à manger.Le compartiment nuit se compose de deux chambres à coucher dont une chambre s’ouvre sur un balcon.La cuisine est équipée par des éléments de rangement et s’ouvre sur un séchoir,https://www.mubawab-media.com/ad/8/235/432F/h/20250831_130902_81235743.avif
195 000 TND,"Appartement S4, situé dans un bon quartier","Sfax Ville, Sfax Ville","['110 m²', '6 Pièces', '4 Chambres', '1 Salle de bain']",[],"Je mets en vente un bel appartement S4, situé dans le quartier Diar Wafa bloc c 5 eme etage , à Avenue Majida Boulila – Sfax.
Emplacement idéal, à proximité de la Faculté de Médecine et de l’Hôpital Habib Bourguiba.
Excellente orientation (Charki/Kebli) assurant une bonne luminosité et une agréable aération.
Parking gardé, avec portail commandé à distance.
Situé dans une résidence très calme et sécurisée.
Immeuble équipé d’un ascenseur en bon éta...",https://www.mubawab-media.com/ad/8/231/516F/h/1000010918_81195604.avif
Prix à consulter,Maison de haut standing à vendre à Sfax Sud. 3 chambres agré...,"Sfax Sud, Sfax Sud","['510 m²', '3 Chambres', '1 Salle de bain']",[],"Raffinement et confort pour cette villa à vendre. 3 chambres, 1 salle de bains, surface 510 m². Moins de 5 ans. Revêtement: Carrelage.

Cette belle villa est en vente à Sfax Sud, Sfax Sud. Air conditionné. Antenne parabolique",
125 000 TND,"Vente Appartement, Avenue Habib Bourguiba, Sfax","Sfax Ville, Sfax Ville","['93 m²', '5 Pièces', '3 Chambres', '1 Salle de bain']",[],"Vente Appartement sur l'avenue Habib bourguiba, béb bhar, sfax. S3, 2ème etage",
110 000 TND,Etage de villa en vente,"Route gremda, Sfax Ville",['76 m²'],"['Jardin', 'Terrasse', 'Garage']","Cet étage S1 avec entré indépendante est situé sur la route principale de Gremda km5.Il est composé d’un salon, une chambre à coucher, une cuisine et une salle de douche",
Prix à consulter,À VENDRE – Villa S4,"Sfax Sud, Sfax Sud","['750 m²', '2 Pièces', '4 Chambres', '3 Salles de bains']","['Terrasse', 'Ascenseur', 'Concierge', 'Façade extérieure', 'Antenne parabolique', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée']","Superficie totale : 750 m²

Surface bâtie : 330 m²

Description :
Villa inachevée offrant la possibilité de finaliser les travaux selon vos goûts et vos besoins.
Équipée d’un système photovoltaïque permettant de produire votre propre électricité et de réduire considérablement vos factures.

Composition :

Salon

Séjour

Cuisine

Suite parentale avec salle d’eau

3 chambres à coucher

Salle d’eau commune

Garage

Contact :",
265 000 TND,Appartement a bouzaine km5.5,"Merkez Kamoun, Sfax Sud","['114 m²', '1 Pièce', '2 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Climatisation', 'Cuisine équipée']","Bel appartement lumineux et sans vis-à-vis, situé dans une résidence calme et sécurisée sur la route principale de Bouzayen. Il dispose d’un grand salon avec terrasse, d’une suite parentale avec balcon, d’une chambre, d’une cuisine neuve et de deux salles de bain modernes. Équipements de qualité : domotique, double vitrage, chauffage central, chaudière neuve",
125 000 TND,Maison traditionelle dans l'ancienne ville de Sfax,"Bab El Jebli, Sfax Ville","['300 m²', '6 Pièces', '4 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Façade extérieure', 'Antenne parabolique', 'Climatisation', 'Double vitrage', 'Cuisine équipée', 'Four']","Une maison composée d'un hall et d'un rez-de-chaussée avec deux pièces, un lit arabe, une cuisine, une douche et des toilettes au milieu de la maison, ainsi qu'un hangar. Le deuxième étage comprend deux pièces, puis un escalier, un toit et un grand toit couvrant toute la maison sans partenaire",https://www.mubawab-media.com/ad/8/213/439F/h/IMG-20250823-WA0001_80999745.avif
650 000 TND,A vendre une villa à route de soukra,"Route sokra, Sfax Ville","['714 m²', '5 Chambres', '2 Salles de bains']",['Jardin'],"A vendre une villa s5 à route de soukra km 1 
Terrain 714 m²
Batit 460 m²
La villa se compose d'un grand salon ,séjour, cuisine équipée, salle à manger,  quatre chambres et deux salle de bain",https://www.mubawab-media.com/ad/8/158/111F/h/photo_00_80439589.avif
227 000 TND,Appartement s 2 au 1er étage sfax eljadida,"Sfax El Jadida, Sfax Ville","['113 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Chambre rangement', 'Entre-seul', 'Antenne parabolique', 'Climatisation', 'Cuisine équipée']","Appartement lumineux et spacieux situé au premier étage de l’immeuble La Perla 2, dans le quartier dynamique de Sfax Eljadida. Il se compose d’un grand salon, de deux chambres (avec double vitrage), d’une cuisine entièrement équipée (plaque et four en verre, hotte, osmeuse, climatiseurs...), de deux salles de bain et d’un balcon.
Surface vendable 113 m2
Titre foncier
Cet appartement a été conçu pour convenir aussi bien à une habitation confortabl...",https://www.mubawab-media.com/ad/8/191/339F/h/WhatsApp%20Image%202025-08-07%20at%2014.22.19_8a8c7e54_80821995.avif
340 000 TND,Villa Idéale pour Famille_Bien Située à Sfax,"Route Lafrane, Sfax Ville","['167 m²', '6 Pièces', '3 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Piscine', 'Chambre rangement', 'Entre-seul', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée']","Villa à vendre – Route Lafrane Km 1.5 – Sfax
Surface terrain : 402 m²
Surface couverte : 167 m²
الملكية مسجلة ومثبتة رسميًا في السجل العقاري
Villa ancienne mais bien entretenue, située dans un quartier calme et stratégique, à seulement 1.5 km du centre-ville de Sfax.

Composition :
-->3 Chambres
-->1 Salon spacieux
--> Cuisine et salle d’eau
--> Cour/terrain autour de la maison

Emplacement idéal :
À proximité immédiate de plusieurs établissement...",https://www.mubawab-media.com/ad/8/189/198F/h/Villa%20el%20euch_80766478.avif
Prix à consulter,ÀVENDRE 2 villas adjacentes à Menzel Chaker km1.5,"Route Manzel Chaker, Sfax Ville","['340 m²', '2 Pièces', '6 Chambres', '2 Salles de bains']","['Jardin', 'Garage', 'Antenne parabolique', 'Climatisation', 'Double vitrage', 'Porte blindée', 'Cuisine équipée']","À VENDRE – Deux villas adjacentes à Menzel Chaker km 1,5 #Sfax Idéales pour famille élargie ou investissement

  Villa 1 - Surface: 150 m² bâtis  250 m² jardin arboré

 - Composition: 
    - 3 chambres à coucher climatisé 
    - Salon spacieux  cuisine équipée 
    - 1 salles de bain  2 séchoirs 
    - Grand garage

  Villa 2 - Surface bâtie: 190 m²  564 m² jardin

 - Composition: 
     - Salon spacieux  hall 
     - 3 chambres - 2...",https://www.mubawab-media.com/ad/8/183/063F/h/IMG_5254_80693359.avif
620 000 TND,Une superbe villa jamais habité,"Sidi Mansour, Sfax Ville","['320 m²', '1 Pièce', '5 Chambres', '3 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Façade extérieure', 'Chauffage central', 'Cuisine équipée']","A vendre une superbe villa jamais habité de deux étages dans un quartier résidentiel proche de toutes commodités à sidi Mansour.cette villa s'étend sur deux niveaux et nichée sur un terrain de 420m2 elle est entourée d'un gardin verdoyant et une vaste piscine.
Premier niveau:
-Un salon largement spacieux et lumineux vue piscine
-Une large cuisine
-une chambre à coucher avec dressing
-une salle d'eau
Deuxième niveau:
-Un salon lumineux (deux balco...",https://www.mubawab-media.com/ad/8/176/018F/h/IMG_9988_80622068.avif
Prix à consulter,"Très belle maison en vente à Route Manzel Chaker km 1,5","Route Manzel Chaker, Sfax Ville","['150 m²', '4 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée']","À vendre - Maison spacieuse à Route Menzel
Chaker #Sfax
Située dans un quartier résidentiel calme, à seulement 1,5 km du #centre-ville, cette propriété allie espace et fonctionnalité.
*Caractéristiques principales :
- Superficie :
- Terrain/Jardin : 250 m2
- Surface bâtie : 150 m2
- Composition :
- 3 chambres à coucher confortables et climatisées (espaces lumineux et isolés)
- Salon spacieux
- Cuisine équipée
- 2 séchoirs pratiques
- Salles de ba...",https://www.mubawab-media.com/ad/8/170/308F/h/photo_00_80562868.avif
260 000 TND,"Appartement S3 Spacieux et Lumineux 
route mharza","Sfax Ouest, Sfax Ouest","['148 m²', '7 Pièces', '3 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée']","**À Vendre : Appartement S3 Spacieux et Lumineux** (Prix pour m²) 

Situé a route Mharza km4  a coté du Biat 

**Caractéristiques :**
- Superficie : 147,5 m²
- 2 chambres avec accès à un balcon
- 1 chambre sans accès à un balcon 
- Salon lumineux spacieux
- Cuisine équipée de rangement 
- Salle de bain moderne  salle d’eau
- Ascenseur dans l’immeuble

Prix : 1765.5 dinars/m² en TTC (toutes taxes comprises) 
Pour plus d’informations ou pour visite...",https://www.mubawab-media.com/ad/8/163/753F/h/IMG_3197_80497579.avif
Prix à consulter,0% Commission/ A vendre un Appartement à Sfax,"Sfax Ville, Sfax Ville","['105 m²', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Façade extérieure', 'Chauffage central', 'Cuisine équipée']","Appartement A2-6
S1  balcon 
Superficie : 105 m2
Prix demandé : 255 626,000D",https://www.mubawab-media.com/ad/8/150/897F/h/IMG_1073_80356678.avif
Prix à consulter,Appartement A7 6,"Sfax Ville, Sfax Ville","['177 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']",['Terrasse'],"Appartement A7-6
S3  balcon 
superficie : 177m2
Place de parking 
Prix demandé : 455.000,000D",https://www.mubawab-media.com/ad/8/140/046F/h/Messenger_creation_87F0A58F-7452-49A2-B566-345E21DF1730_80249904.avif
265 000 TND,Appartement S3 Spacieux et Lumineux,"Sfax Ville, Sfax Ville","['150 m²', '7 Pièces', '3 Chambres', '1 Salle de bain']","['Garage', 'Ascenseur', 'Chauffage central', 'Sécurité']","Situé a route Mharza km4  a coté du Biat 

**Caractéristiques :**
- Superficie : 150 m²
- 2 chambres avec accès à un balcon
- 1 chambre sans accès à un balcon
- Salon lumineux spacieux
- Cuisine équipée de rangement 
- Salle de bain moderne  salle d’eau
- Ascenseur dans l’immeuble

Prix : 1765.5 dinars/m² en TTC (toutes taxes comprises) 
Pour plus d’informations ou pour visiter, veuillez contacter",https://www.mubawab-media.com/ad/8/137/858F/h/Screenshot_20250506_145348_80227252.avif
70 000 TND,Appartement Diar El Hana,"Cité El Habib, Sfax Ouest","['54 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage']",A vendre appartement S1 2ème étage route de Mharza km 3 _ Diar El Hana _  Sfax,https://www.mubawab-media.com/ad/8/133/999F/h/IMG-20250430-WA0018_80189007.avif
Prix à consulter,Appartement à l'achat à Cité Sidi Abid. 10 belles chambres,"Cité Sidi Abid, Sfax Sud","['240 m²', '10 Pièces', '10 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Entre-seul', 'Salon européen', 'Antenne parabolique', 'Climatisation']","Affaire à saisir pour cet appartement à vendre. 10 chambres, 2 salles de bains, surface 240 m². 10 pièces lumineuses. 2ème étage. Moins de 5 ans.

Cet appartement est en vente à Cité Sidi Abid, Sfax Sud",https://www.mubawab-media.com/ad/8/133/937F/h/Screenshot_20250430-134730_Facebook_80188261.avif
205 000 TND,A vendre Appartement a Sfax,"El Bousten, Sfax Ville","['160 m²', '4 Pièces', '3 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Piscine', 'Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée']","A vendre a Sfax a 5 minutes du centre ville et du bab jebli, appartement de 160 m2 au 1er étage comprenant : 3 ch  SSM  Cuisine  SB  Balcon  Grande Terrasse. Comprenant aussi des placards de rengement et les chambres sont spacieuses Prix 205 000 DT
Contact :",
Prix à consulter,Un Appartement S2 à vendre très bon état,"Route matar, Sfax Ville","['120 m²', '5 Pièces', '2 Chambres', '1 Salle de bain']",[],"A vendre un joli appartement s2 haut standing  
situe dans une immeuble ezayatine sfax ville a cote sorimex  
2 eme étage. Avec place parking. Assenceur  
camera de surveillance chauffage centrale",
Prix à consulter,Un Appartement S3 à vendre très bon état,"Route sokra, Sfax Ville","['145 m²', '6 Pièces', '3 Chambres', '1 Salle de bain']",[],"Adresse : Route Sokra km 3 Sfax

*Immeuble Ferdaws
*Surface 145 m2
*1er étage sans ascenseur
*Place parking sous-sol

*Les pièces:

*Grande salon
* Cuisine avec séchoir 
*Séjour
*Chambre d'enfants avec balcon
* Salle de bain invités
*Suite parentale avec salle d'eau

*Zone résidentielle très calme
Prix de vente 244.000 dt
Contact par Téléphone:",
450 000 TND,Vllla à vendre,"Sfax Sud, Sfax Sud","['220 m²', '6 Pièces', '4 Chambres', '2 Salles de bains']",[],Sur 530m2 villa de 190m2 avec garage et festikya,
